,Unnamed: 0,Unnamed: 0.1,Event Date 1,Event Date 2,Event-Type 1,Event-Type-health 1,Event-Type-health 2,Event-Type-health 3,Event-Type-health 4,Event-Type-Social 1,Event-Type-Social 2,Event-Type-Social 3,Event-Type-Social 4,Event-Type-Social 5,Event-Type-Social 6,Event-Type-Social 7,Event-Type-Movements 1,Event-Type-Movements 2,Event-Type-Movements 3,Event-Type-Movements 4,Event-Type-Movements 5,Event-Type-Movements 6,Event-Type Security 1,Event-Type Security 2,Event-Type Security 3,Event-Type Security 4,Number of infected migrants,Number of migrant in quarantine,Number of deaths at sea,Number of deaths when crossing borders,Number of rescued people when crossing borders,Number of arrived people by sea,Number of arrived people through boarders,Number of migrants deaths by COVID -19,Number of migrants healed of COVID-19,Number of people deported on sea,Number of people deported through borders,City 1,Latitude-city1_degrees,Latitude-city1_minutes,Latitude-city1_seconds,Latitude-city1_direction,Longitude-city1_degrees,Longitude-city1_minutes,Longitude-city1_seconds,Longitude-city1_direction,City 2,Latitude-city 2_degrees,Latitude-city 2_minutes,Latitude-city 2_seconds,Latitude-city 2_direction,Longitude-city 2_degrees,Longitude-city 2_minutes,Longitude-city 2_seconds,Longitude-city 2_direction,City 3,Latitude-City 3_degrees,Latitude-City 3_minutes,Latitude-City 3_seconds,Latitude-City 3_direction,Longitude-City 3_degrees,Longitude-City 3_minutes,Longitude-City 3_seconds,Longitude-City 3_direction,City 4,Latitude-City 4_degrees,Latitude-City 4_minutes,Latitude-City 4_seconds,Latitude-City 4_direction,Longitude-City 4_degrees,Longitude-City 4_minutes,Longitude-City 4_seconds,Longitude-City 4_direction,Source-Country,Source-date,Source-Type,Language,City,City code,Country
369,137,137,04-04-2020,Health,Health,risk of infections,quarantine,infections,access to health care,jobs,accomodation,Details on lockdown,OSC actions,government actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,68",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,International,04-04-2020,Written press,English,tripoli,LY-TB,Libya
370,137,137,04-04-2020,Social,Health,risk of infections,quarantine,infections,access to health care,jobs,accomodation,Details on lockdown,OSC actions,government actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,68",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,International,04-04-2020,Written press,English,tripoli,LY-TB,Libya
371,138,138,01-05-2020,,Health,risk of infections,access to health care,quarantine,infections,jobs,accomodation,Details on lockdown,government actions,OSC actions,NGOs actions,,,,,,,,Killings,Armed clashes,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,01-05-2020,Written press,English,tripoli,LY-TB,Libya
372,138,138,01-05-2020,Health,Health,risk of infections,access to health care,quarantine,infections,jobs,accomodation,Details on lockdown,government actions,OSC actions,NGOs actions,,,,,,,,Killings,Armed clashes,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,01-05-2020,Written press,English,tripoli,LY-TB,Libya
373,138,138,01-05-2020,Social,Health,risk of infections,access to health care,quarantine,infections,jobs,accomodation,Details on lockdown,government actions,OSC actions,NGOs actions,,,,,,,,Killings,Armed clashes,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,01-05-2020,Written press,English,tripoli,LY-TB,Libya
374,138,138,01-05-2020,Security,Health,risk of infections,access to health care,quarantine,infections,jobs,accomodation,Details on lockdown,government actions,OSC actions,NGOs actions,,,,,,,,Killings,Armed clashes,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,01-05-2020,Written press,English,tripoli,LY-TB,Libya
375,139,139,24-03-2020,,Health,infections,risk of infections,quarantine,access to health care,jobs,accomodation,Details on lockdown,government actions,NGOs actions,OSC actions,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,24-03-2020,Written press,English,tripoli,LY-TB,Libya
376,139,139,24-03-2020,Health,Health,infections,risk of infections,quarantine,access to health care,jobs,accomodation,Details on lockdown,government actions,NGOs actions,OSC actions,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,24-03-2020,Written press,English,tripoli,LY-TB,Libya
377,139,139,24-03-2020,Social,Health,infections,risk of infections,quarantine,access to health care,jobs,accomodation,Details on lockdown,government actions,NGOs actions,OSC actions,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,24-03-2020,Written press,English,tripoli,LY-TB,Libya
378,140,140,24-04-2020,,Movements,,,,,Details on lockdown,government actions,OSC actions,,,,,Arrivals through borders,,,,,,,,,,,,,,200,,200,,,,,LY-NQ-An Nuqat al Khams => Ras Ajdir,33.0,8.0,53,N,11.0,33,59,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-04-24,Written press,English,An Nuqat al Khams,LY-NQ,Libya
379,140,140,24-04-2020,Movements,Movements,,,,,Details on lockdown,government actions,OSC actions,,,,,Arrivals through borders,,,,,,,,,,,,,,200,,200,,,,,LY-NQ-An Nuqat al Khams => Ras Ajdir,33.0,8.0,53,N,11.0,33,59,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-04-24,Written press,English,An Nuqat al Khams,LY-NQ,Libya
380,140,140,24-04-2020,Health,Movements,,,,,Details on lockdown,government actions,OSC actions,,,,,Arrivals through borders,,,,,,,,,,,,,,200,,200,,,,,LY-NQ-An Nuqat al Khams => Ras Ajdir,33.0,8.0,53,N,11.0,33,59,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-04-24,Written press,English,An Nuqat al Khams,LY-NQ,Libya
381,140,140,24-04-2020,Social,Movements,,,,,Details on lockdown,government actions,OSC actions,,,,,Arrivals through borders,,,,,,,,,,,,,,200,,200,,,,,LY-NQ-An Nuqat al Khams => Ras Ajdir,33.0,8.0,53,N,11.0,33,59,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,2020-04-24,Written press,English,An Nuqat al Khams,LY-NQ,Libya
382,141,141,28-03-2020,,Health,infections,risk of infections,access to health care,quarantine,jobs,accomodation,government actions,Details on lockdown,OSC actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,29-03-2020,Written press,English,tripoli,LY-TB,Libya
383,141,141,28-03-2020,Health,Health,infections,risk of infections,access to health care,quarantine,jobs,accomodation,government actions,Details on lockdown,OSC actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,29-03-2020,Written press,English,tripoli,LY-TB,Libya
384,141,141,28-03-2020,Social,Health,infections,risk of infections,access to health care,quarantine,jobs,accomodation,government actions,Details on lockdown,OSC actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,29-03-2020,Written press,English,tripoli,LY-TB,Libya
385,141,141,28-03-2020,Security,Health,infections,risk of infections,access to health care,quarantine,jobs,accomodation,government actions,Details on lockdown,OSC actions,NGOs actions,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,29-03-2020,Written press,English,tripoli,LY-TB,Libya
386,142,142,16-04-2020,,Health,infections,risk of infections,quarantine,access to health care,jobs,accomodation,government actions,NGOs actions,OSC actions,Details on lockdown,,,,,,,,Killings,Armed clashes,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,16-04-2020,Written press,English,tripoli,LY-TB,Libya
387,142,142,16-04-2020,Health,Health,infections,risk of infections,quarantine,access to health care,jobs,accomodation,government actions,NGOs actions,OSC actions,Details on lockdown,,,,,,,,Killings,Armed clashes,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,16-04-2020,Written press,English,tripoli,LY-TB,Libya
388,142,142,16-04-2020,Social,Health,infections,risk of infections,quarantine,access to health care,jobs,accomodation,government actions,NGOs actions,OSC actions,Details on lockdown,,,,,,,,Killings,Armed clashes,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,16-04-2020,Written press,English,tripoli,LY-TB,Libya
389,142,142,16-04-2020,Security,Health,infections,risk of infections,quarantine,access to health care,jobs,accomodation,government actions,NGOs actions,OSC actions,Details on lockdown,,,,,,,,Killings,Armed clashes,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,16-04-2020,Written press,English,tripoli,LY-TB,Libya
390,143,143,25-05-2020,,Health,infections,risk of infections,quarantine,,Details on lockdown,OSC actions,,,,,,,,,,,,Killings,Armed clashes,,,,,,,,400,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,25-05-2020,Written press,English,tripoli,LY-TB,Libya
391,143,143,25-05-2020,Health,Health,infections,risk of infections,quarantine,,Details on lockdown,OSC actions,,,,,,,,,,,,Killings,Armed clashes,,,,,,,,400,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,25-05-2020,Written press,English,tripoli,LY-TB,Libya
392,143,143,25-05-2020,Security,Health,infections,risk of infections,quarantine,,Details on lockdown,OSC actions,,,,,,,,,,,,Killings,Armed clashes,,,,,,,,400,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,25-05-2020,Written press,English,tripoli,LY-TB,Libya
393,143,143,25-05-2020,Social,Health,infections,risk of infections,quarantine,,Details on lockdown,OSC actions,,,,,,,,,,,,Killings,Armed clashes,,,,,,,,400,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,UK,25-05-2020,Written press,English,tripoli,LY-TB,Libya
394,144,144,24-06-2020,21-06-2020,Health,infections,risk of infections,,,Details on lockdown,OSC actions,government actions,,,,,Rescued at sea,,,,,,,,,,28.0,,,,,211,,,,,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,24-06-2020,Written press,English,Sicilia,IT-82,Italy
395,144,144,24-06-2020,Health,Health,infections,risk of infections,,,Details on lockdown,OSC actions,government actions,,,,,Rescued at sea,,,,,,,,,,28.0,,,,,211,,,,,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,24-06-2020,Written press,English,Sicilia,IT-82,Italy
396,144,144,24-06-2020,Movements,Health,infections,risk of infections,,,Details on lockdown,OSC actions,government actions,,,,,Rescued at sea,,,,,,,,,,28.0,,,,,211,,,,,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,24-06-2020,Written press,English,Sicilia,IT-82,Italy
397,144,144,24-06-2020,Social,Health,infections,risk of infections,,,Details on lockdown,OSC actions,government actions,,,,,Rescued at sea,,,,,,,,,,28.0,,,,,211,,,,,,IT-82-Sicilia,37.0,35.0,"59,85",N,14.0,0,"55,36",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,24-06-2020,Written press,English,Sicilia,IT-82,Italy
398,145,145,01-01-2020,27-04-2020,Movements,,,,,,,,,,,,Rescued at sea,Arrival by sea,,,,,,,,,,,,,,16915,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,27-04-2020,Written press,English,tripoli,LY-TB,Libya
399,145,145,01-01-2020,Movements,Movements,,,,,,,,,,,,Rescued at sea,Arrival by sea,,,,,,,,,,,,,,16915,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,27-04-2020,Written press,English,tripoli,LY-TB,Libya
400,146,146,15-06-2020,08-06-2020,Health,risk of infections,,,,Details on lockdown,government actions,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,15-06-2020,Written press,English,tripoli,LY-TB,Libya
401,146,146,15-06-2020,Health,Health,risk of infections,,,,Details on lockdown,government actions,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,15-06-2020,Written press,English,tripoli,LY-TB,Libya
402,146,146,15-06-2020,Social,Health,risk of infections,,,,Details on lockdown,government actions,OSC actions,,,,,,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,15-06-2020,Written press,English,tripoli,LY-TB,Libya
403,147,147,07-06-2020,31-05-2020,Health,risk of infections,infections,quarantine,access to health care,Details on lockdown,jobs,accomodation,government actions,OSC actions,NGOs actions,,Arrivals through borders,,,,,,,,,,,,,,,,9100,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,LY-MI-Misratah,32.0,22,40,N,15.0,5.0,"24,5",E,LY-NQ-An Nuqat al Khams => Ras Ajdir,38.0,8.0,"55,043",N,11.0,33.0,"32,044",E,,,,,,,,,,USA,08-06-2020,Written press,English,tripoli,LY-TB,Libya
404,147,147,07-06-2020,Health,Health,risk of infections,infections,quarantine,access to health care,Details on lockdown,jobs,accomodation,government actions,OSC actions,NGOs actions,,Arrivals through borders,,,,,,,,,,,,,,,,9100,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,LY-MI-Misratah,32.0,22,40,N,15.0,5.0,"24,5",E,LY-NQ-An Nuqat al Khams => Ras Ajdir,38.0,8.0,"55,043",N,11.0,33.0,"32,044",E,,,,,,,,,,USA,08-06-2020,Written press,English,tripoli,LY-TB,Libya
405,147,147,07-06-2020,Social,Health,risk of infections,infections,quarantine,access to health care,Details on lockdown,jobs,accomodation,government actions,OSC actions,NGOs actions,,Arrivals through borders,,,,,,,,,,,,,,,,9100,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,LY-MI-Misratah,32.0,22,40,N,15.0,5.0,"24,5",E,LY-NQ-An Nuqat al Khams => Ras Ajdir,38.0,8.0,"55,043",N,11.0,33.0,"32,044",E,,,,,,,,,,USA,08-06-2020,Written press,English,tripoli,LY-TB,Libya
406,147,147,07-06-2020,Movements,Health,risk of infections,infections,quarantine,access to health care,Details on lockdown,jobs,accomodation,government actions,OSC actions,NGOs actions,,Arrivals through borders,,,,,,,,,,,,,,,,9100,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,LY-MI-Misratah,32.0,22,40,N,15.0,5.0,"24,5",E,LY-NQ-An Nuqat al Khams => Ras Ajdir,38.0,8.0,"55,043",N,11.0,33.0,"32,044",E,,,,,,,,,,USA,08-06-2020,Written press,English,tripoli,LY-TB,Libya
407,148,148,27-05-2020,,Health,risk of infections,infections,quarantine,access to health care,Details on lockdown,jobs,accomodation,NGOs actions,government actions,OSC actions,,Arrivals through borders,,,,,,,,,,,,,,,,2000,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,7,"14,86",E,LY-MI-Misratah,32.0,22,40,N,15.0,5.0,"24,5",E,LY-NQ-An Nuqat al Khams => Ras Ajdir,38.0,8.0,"55,043",N,11.0,33.0,"32,044",E,,,,,,,,,,USA,27-05-2020,Written press,English,tripoli,LY-TB,Libya
408,148,148,27-05-2020,Health,Health,risk of infections,infections,quarantine,access to health care,Details on lockdown,jobs,accomodation,NGOs actions,government actions,OSC actions,,Arrivals through borders,,,,,,,,,,,,,,,,2000,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,7,"14,86",E,LY-MI-Misratah,32.0,22,40,N,15.0,5.0,"24,5",E,LY-NQ-An Nuqat al Khams => Ras Ajdir,38.0,8.0,"55,043",N,11.0,33.0,"32,044",E,,,,,,,,,,USA,27-05-2020,Written press,English,tripoli,LY-TB,Libya
409,148,148,27-05-2020,Social,Health,risk of infections,infections,quarantine,access to health care,Details on lockdown,jobs,accomodation,NGOs actions,government actions,OSC actions,,Arrivals through borders,,,,,,,,,,,,,,,,2000,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,7,"14,86",E,LY-MI-Misratah,32.0,22,40,N,15.0,5.0,"24,5",E,LY-NQ-An Nuqat al Khams => Ras Ajdir,38.0,8.0,"55,043",N,11.0,33.0,"32,044",E,,,,,,,,,,USA,27-05-2020,Written press,English,tripoli,LY-TB,Libya
410,148,148,27-05-2020,Movements,Health,risk of infections,infections,quarantine,access to health care,Details on lockdown,jobs,accomodation,NGOs actions,government actions,OSC actions,,Arrivals through borders,,,,,,,,,,,,,,,,2000,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,7,"14,86",E,LY-MI-Misratah,32.0,22,40,N,15.0,5.0,"24,5",E,LY-NQ-An Nuqat al Khams => Ras Ajdir,38.0,8.0,"55,043",N,11.0,33.0,"32,044",E,,,,,,,,,,USA,27-05-2020,Written press,English,tripoli,LY-TB,Libya
411,149,149,02-06-2020,,Health,risk of infections,quarantine,,,Details on lockdown,jobs,government actions,,,,,,,,,,,Killings,Armed clashes,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,02-06-2020,Written press,English,tripoli,LY-TB,Libya
412,149,149,02-06-2020,Health,Health,risk of infections,quarantine,,,Details on lockdown,jobs,government actions,,,,,,,,,,,Killings,Armed clashes,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,02-06-2020,Written press,English,tripoli,LY-TB,Libya
413,149,149,02-06-2020,Social,Health,risk of infections,quarantine,,,Details on lockdown,jobs,government actions,,,,,,,,,,,Killings,Armed clashes,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,02-06-2020,Written press,English,tripoli,LY-TB,Libya
414,149,149,02-06-2020,Security,Health,risk of infections,quarantine,,,Details on lockdown,jobs,government actions,,,,,,,,,,,Killings,Armed clashes,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,02-06-2020,Written press,English,tripoli,LY-TB,Libya
415,150,150,13-05-2020,,Health,risk of infections,,infections,access to health care,Details on lockdown,jobs,accomodation,government actions,OSC actions,NGOs actions,,Rescued at sea,,,,,,Killings,Armed clashes,,,,,,,,3200,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzeland,13-05-2020,Written press,English,tripoli,LY-TB,Libya
416,150,150,13-05-2020,Health,Health,risk of infections,,infections,access to health care,Details on lockdown,jobs,accomodation,government actions,OSC actions,NGOs actions,,Rescued at sea,,,,,,Killings,Armed clashes,,,,,,,,3200,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzeland,13-05-2020,Written press,English,tripoli,LY-TB,Libya
417,150,150,13-05-2020,Social,Health,risk of infections,,infections,access to health care,Details on lockdown,jobs,accomodation,government actions,OSC actions,NGOs actions,,Rescued at sea,,,,,,Killings,Armed clashes,,,,,,,,3200,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzeland,13-05-2020,Written press,English,tripoli,LY-TB,Libya
418,150,150,13-05-2020,Security,Health,risk of infections,,infections,access to health care,Details on lockdown,jobs,accomodation,government actions,OSC actions,NGOs actions,,Rescued at sea,,,,,,Killings,Armed clashes,,,,,,,,3200,,,,,,LY-TB-Tarabulus,32.0,52.0,"32,68",N,7.0,8,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzeland,13-05-2020,Written press,English,tripoli,LY-TB,Libya
419,151,151,15-06-2020,,Social,risk of infections,quarantine,,,jobs,government actions,accomodation,,,,,,,,,,,Killings,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,15-05-2020,Written press,English,Tunis,TN-11,Tunisia
420,151,151,15-06-2020,Social,Social,risk of infections,quarantine,,,jobs,government actions,accomodation,,,,,,,,,,,Killings,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,15-05-2020,Written press,English,Tunis,TN-11,Tunisia
421,151,151,15-06-2020,Health,Social,risk of infections,quarantine,,,jobs,government actions,accomodation,,,,,,,,,,,Killings,,,,,,,,,,,,,,,TN-11-Tunis,36.0,48.0,3,N,10.0,10,48,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tunisia,15-05-2020,Written press,English,Tunis,TN-11,Tunisia
422,152,152,01-04-2020,,Movements,,,,,jobs,NGOs actions,,,,,,Rescued at sea,Arrival by sea,Departure by sea,Arrivals through borders,Departures,,Armed clashes,,,,,,,,3852,5700,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,11.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,Belgium,01-06-2020,Written press,English,tripoli,LY-TB,Libya
423,152,152,01-04-2020,Movements,Movements,,,,,jobs,NGOs actions,,,,,,Rescued at sea,Arrival by sea,Departure by sea,Arrivals through borders,Departures,,Armed clashes,,,,,,,,3852,5700,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,11.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,Belgium,01-06-2020,Written press,English,tripoli,LY-TB,Libya
424,152,152,01-04-2020,Social,Movements,,,,,jobs,NGOs actions,,,,,,Rescued at sea,Arrival by sea,Departure by sea,Arrivals through borders,Departures,,Armed clashes,,,,,,,,3852,5700,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,11.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,Belgium,01-06-2020,Written press,English,tripoli,LY-TB,Libya
425,152,152,01-04-2020,Security,Movements,,,,,jobs,NGOs actions,,,,,,Rescued at sea,Arrival by sea,Departure by sea,Arrivals through borders,Departures,,Armed clashes,,,,,,,,3852,5700,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,11.0,11,"14,86",E,MT-60-Valletta,35.0,53,52,N,14.0,30.0,45,E,,,,,,,,,,,,,,,,,,,Belgium,01-06-2020,Written press,English,tripoli,LY-TB,Libya
426,153,153,2020-09-30,,Health,infections,access to health care,,,,,,,,,,Rescued when crossing borders,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,11.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,2020-10-14,Written press,English,tripoli,LY-TB,Libya
427,153,153,2020-09-30,Health,Health,infections,access to health care,,,,,,,,,,Rescued when crossing borders,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,11.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turkey,2020-10-14,Written press,English,tripoli,LY-TB,Libya
428,154,154,07-04-2020,,Movements,infections,,,,jobs,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,11.0,,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzeland,27-04-2020,Written press,English,tripoli,LY-TB,Libya
429,154,154,07-04-2020,Movements,Movements,infections,,,,jobs,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,11.0,,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzeland,27-04-2020,Written press,English,tripoli,LY-TB,Libya
430,154,154,07-04-2020,Social,Movements,infections,,,,jobs,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,11.0,,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzeland,27-04-2020,Written press,English,tripoli,LY-TB,Libya
431,154,154,07-04-2020,Health,Movements,infections,,,,jobs,,,,,,,Arrivals through borders,,,,,,,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,11.0,,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,Switzeland,27-04-2020,Written press,English,tripoli,LY-TB,Libya
432,155,155,,,Movements,access to health care,,,,,,,,,,,Rescued at sea,Arrival by sea,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,11.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,2020-07-02,Written press,English,tripoli,LY-TB,Libya
433,155,155,,Movements,Movements,access to health care,,,,,,,,,,,Rescued at sea,Arrival by sea,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,11.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,2020-07-02,Written press,English,tripoli,LY-TB,Libya
434,155,155,,Security,Movements,access to health care,,,,,,,,,,,Rescued at sea,Arrival by sea,,,,,Armed clashes,,,,,,,,,,,,,,,LY-TB-Tarabulus,32.0,52.0,"30,68",N,11.0,11,"14,86",E,,,,,,,,,,,,,,,,,,,,,,,,,,,,France,2020-07-02,Written press,English,tripoli,LY-TB,Libya
